Solid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
73 500.00 1178.97 0.419856 39.9588 0 0 0 0 12.0391 0.249475 46.4018 0 0 0.433086 0 0 0 0.917609 0
75 500.00 1179.74 0.426440 39.9337 0 0 0 0 12.1737 0.249092 46.292 0 0 0.434281 0 0 0 0.917309 0
74 500.00 1176.63 0.413357 40.0051 0 0 0 0 11.7966 0.250754 46.6006 0 0 0.431228 0 0 0 0.915808 0
74 500.00 1173.98 0.412140 39.932 0 0 0 0 12.2018 0.252717 46.2704 0 0 0.436423 0 0 0 0.906573 0
76 500.00 1174.75 0.418599 39.9063 0 0 0 0 12.3393 0.25234 46.1581 0 0 0.437674 0 0 0 0.906281 0
75 500.00 1171.61 0.405709 39.9791 0 0 0 0 11.9554 0.254018 46.4724 0 0 0.434482 0 0 0 0.904607 0
75 500.00 1168.99 0.404604 39.9049 0 0 0 0 12.3671 0.256001 46.137 0 0 0.439755 0 0 0 0.895287 0
77 500.00 1169.75 0.410942 39.8786 0 0 0 0 12.5074 0.255631 46.0223 0 0 0.441065 0 0 0 0.895004 0
76 500.00 1166.59 0.398239 39.9527 0 0 0 0 12.1167 0.257325 46.3424 0 0 0.437729 0 0 0 0.893149 0
76 500.00 1164.00 0.397243 39.8773 0 0 0 0 12.5349 0.259328 46.0016 0 0 0.443084 0 0 0 0.883745 0
78 500.00 1164.75 0.403463 39.8505 0 0 0 0 12.6782 0.258965 45.8844 0 0 0.444452 0 0 0 0.883471 0
77 500.00 1161.57 0.390943 39.926 0 0 0 0 12.2805 0.260674 46.2104 0 0 0.440968 0 0 0 0.881426 0
77 500.00 1159.01 0.390054 39.8494 0 0 0 0 12.7054 0.262698 45.8642 0 0 0.446408 0 0 0 0.871939 0
79 500.00 1159.75 0.396158 39.822 0 0 0 0 12.8518 0.262343 45.7444 0 0 0.447837 0 0 0 0.871677 0
78 500.00 1154.03 0.383031 39.821 0 0 0 0 12.8786 0.266114 45.7247 0 0 0.449729 0 0 0 0.859864 0
78 500.00 1156.56 0.383816 39.8989 0 0 0 0 12.4469 0.264068 46.0765 0 0 0.444201 0 0 0 0.869431 0
80 500.00 1154.76 0.389024 39.793 0 0 0 0 13.0281 0.265766 45.6023 0 0 0.45122 0 0 0 0.859614 0
79 500.00 1149.04 0.376170 39.7923 0 0 0 0 13.0546 0.269576 45.583 0 0 0.453047 0 0 0 0.847513 0
79 500.00 1151.54 0.376855 39.8714 0 0 0 0 12.616 0.267507 45.9405 0 0 0.447428 0 0 0 0.857159 0
81 500.00 1149.76 0.382055 39.7636 0 0 0 0 13.2073 0.269236 45.458 0 0 0.454602 0 0 0 0.847277 0
80 500.00 1144.05 0.369468 39.7631 0 0 0 0 13.2335 0.273085 45.4391 0 0 0.456364 0 0 0 0.83488 0
80 500.00 1146.52 0.370054 39.8436 0 0 0 0 12.7878 0.270993 45.8024 0 0 0.450649 0 0 0 0.844602 0
82 500.00 1144.76 0.375249 39.7338 0 0 0 0 13.3895 0.272754 45.3113 0 0 0.457984 0 0 0 0.834658 0
