Liquid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
109 500.00 1001.03 28.187003 59.4632 0.652654 13.8015 0.593644 0 6.47419 0.384379 1.64468 0 0 6.00121 4.62308 3.15447 0.666084 2.5409 0
110 500.00 994.37 27.277417 59.8161 0.625568 13.5165 0.525181 0 6.55063 0.381253 1.44219 0 0 5.89037 4.70904 3.28452 0.694963 2.5636 0
112 500.00 994.84 27.600434 59.655 0.623236 13.5182 0.526109 0 6.69409 0.378231 1.43084 0 0 5.92872 4.71252 3.27768 0.693475 2.56188 0
110 500.00 996.01 27.325117 59.9062 0.638619 13.6125 0.546204 0 6.33825 0.386538 1.52474 0 0 5.87653 4.67589 3.24933 0.687093 2.5581 0
111 500.00 989.38 26.466146 60.2516 0.61126 13.3275 0.483543 0 6.39868 0.382295 1.33258 0 0 5.77623 4.75903 3.38027 0.716265 2.58077 0
113 500.00 989.84 26.771323 60.0941 0.608492 13.3291 0.484268 0 6.53785 0.379145 1.32017 0 0 5.81396 4.76438 3.37427 0.714952 2.57937 0
111 500.00 990.99 26.510650 60.3421 0.624849 13.4224 0.502708 0 6.1962 0.388136 1.41247 0 0 5.75903 4.72466 3.34428 0.708202 2.57497 0
112 500.00 984.39 25.699498 60.6793 0.597402 13.1383 0.445437 0 6.24149 0.38281 1.23035 0 0 5.66861 4.80515 3.47595 0.737633 2.59759 0
114 500.00 984.85 25.988328 60.5253 0.59425 13.1397 0.446008 0 6.37623 0.379527 1.21707 0 0 5.70579 4.81235 3.47078 0.736492 2.5965 0
112 500.00 985.98 25.740570 60.7703 0.611414 13.232 0.462855 0 6.04877 0.389197 1.30752 0 0 5.64827 4.76949 3.43922 0.72939 2.59151 0
113 500.00 979.40 24.974838 61.0986 0.584035 12.9497 0.410563 0 6.07996 0.382837 1.13511 0 0 5.56711 4.84753 3.57141 0.759035 2.61404 0
115 500.00 979.85 25.248695 60.948 0.580544 12.9509 0.41102 0 6.21017 0.379416 1.12115 0 0 5.60379 4.85654 3.56707 0.758067 2.61326 0
113 500.00 980.96 25.012207 61.1906 0.598367 13.0419 0.426352 0 5.89675 0.389753 1.20953 0 0 5.54384 4.81052 3.53403 0.75063 2.6077 0
114 500.00 974.41 24.289784 61.5093 0.571182 12.7623 0.378639 0 5.91503 0.382417 1.0465 0 0 5.47134 4.88628 3.66652 0.780443 2.63013 0
116 500.00 974.85 24.549937 61.3619 0.567396 12.7633 0.37901 0 6.04064 0.378855 1.03201 0 0 5.50756 4.89707 3.663 0.779644 2.62964 0
114 500.00 975.94 24.323178 61.6025 0.585747 12.8527 0.392922 0 5.74098 0.38984 1.11813 0 0 5.44534 4.84787 3.62856 0.771894 2.62353 0
115 500.00 969.42 23.642147 61.9107 0.558856 12.5764 0.3494 0 5.74759 0.381591 0.964129 0 0 5.38091 4.92155 3.76112 0.801822 2.64585 0
117 500.00 969.86 23.889761 61.7665 0.554812 12.5773 0.349709 0 5.86862 0.377889 0.949249 0 0 5.41672 4.93407 3.75839 0.801189 2.64563 0
115 500.00 970.92 23.671313 62.0055 0.573581 12.6649 0.362299 0 5.58229 0.389497 1.03298 0 0 5.35237 4.88167 3.72268 0.79315 2.63901 0
116 500.00 964.43 23.029884 62.3027 0.547057 12.3928 0.322602 0 5.57854 0.380405 0.887629 0 0 5.29549 4.95345 3.85506 0.823139 2.66119 0
118 500.00 964.86 23.266033 62.1613 0.54279 12.3934 0.322865 0 5.69501 0.376564 0.872488 0 0 5.33092 4.96766 3.85311 0.822667 2.66124 0
116 500.00 965.91 23.054608 62.3994 0.561882 12.4791 0.334236 0 5.42151 0.388764 0.953709 0 0 5.26459 4.91208 3.81624 0.814367 2.65413 0
117 500.00 960.89 22.471185 62.7837 0.550654 12.2957 0.308504 0 5.25947 0.387684 0.879975 0 0 5.18165 4.93923 3.90907 0.83551 2.66889 0
117 500.00 959.44 22.449852 62.6874 0.535784 12.2121 0.298004 0 5.40867 0.378909 0.816577 0 0 5.21281 4.98237 3.9484 0.842797 2.67617 0
119 500.00 959.86 22.672128 62.5562 0.531331 12.2136 0.298189 0 5.52055 0.37495 0.801145 0 0 5.2426 4.99884 3.94778 0.838211 2.67651 0
118 500.00 954.45 21.880223 63.1119 0.525083 12.0421 0.275154 0 5.23805 0.377258 0.74984 0 0 5.09908 5.01226 4.04464 0.833695 2.69096 0
120 500.00 954.86 22.092634 62.9834 0.520459 12.0435 0.275313 0 5.34562 0.373166 0.734365 0 0 5.12832 5.03038 4.04479 0.829071 2.69154 0
118 500.00 955.87 21.912182 63.1747 0.539921 12.1176 0.2848 0 5.09664 0.386341 0.811135 0 0 5.09152 4.96461 4.00231 0.847074 2.68334 0
119 500.00 949.46 21.342994 63.5243 0.514878 11.8749 0.25418 0 5.06838 0.375354 0.688093 0 0 4.99062 5.039 4.13969 0.825266 2.70534 0
121 500.00 949.87 21.546416 63.3985 0.510106 11.8761 0.25432 0 5.17173 0.371133 0.67266 0 0 5.01937 5.05871 4.14059 0.820606 2.70617 0
119 500.00 950.86 21.369193 63.5907 0.529704 11.9481 0.262863 0 4.9335 0.384811 0.746653 0 0 4.98075 4.98979 4.09726 0.838354 2.69755 0
120 500.00 944.48 20.836167 63.9248 0.505146 11.7106 0.234905 0 4.90023 0.373236 0.630969 0 0 4.88713 5.06276 4.23343 0.817453 2.71933 0
122 500.00 944.87 21.031390 63.8013 0.500247 11.7117 0.23503 0 4.99951 0.36889 0.61565 0 0 4.91543 5.08402 4.23503 0.81276 2.72039 0
120 500.00 945.84 20.856695 63.9948 0.519935 11.7815 0.24272 0 4.77143 0.383036 0.686881 0 0 4.87511 5.01195 4.19098 0.830282 2.71137 0
121 500.00 939.49 20.357864 64.3132 0.495862 11.5496 0.217168 0 4.73413 0.37094 0.578124 0 0 4.78835 5.08372 4.32572 0.810209 2.73295 0
123 500.00 939.87 20.545602 64.1919 0.490855 11.5506 0.217281 0 4.82946 0.366475 0.56298 0 0 4.81623 5.10648 4.32801 0.805483 2.73423 0
121 500.00 940.82 20.372844 64.3872 0.510593 11.618 0.224203 0 4.61097 0.381055 0.631478 0 0 4.77429 5.03128 4.28335 0.822807 2.72482 0
122 500.00 934.50 19.906319 64.6897 0.487 11.392 0.200826 0 4.57051 0.368501 0.529235 0 0 4.69402 5.10204 4.41648 0.803492 2.74619 0
124 500.00 934.87 20.087217 64.5704 0.481902 11.3929 0.20093 0 4.66203 0.363922 0.514318 0 0 4.72151 5.12626 4.41943 0.798734 2.7477 0
122 500.00 935.80 19.915900 64.7677 0.501659 11.4579 0.207162 0 4.45259 0.378902 0.580123 0 0 4.67803 5.04795 4.37425 0.815884 2.7379 0
123 500.00 929.51 19.479871 65.0542 0.478537 11.2381 0.18575 0 4.40975 0.365948 0.484002 0 0 4.6039 5.1179 4.50561 0.797264 2.75909 0
125 500.00 929.88 19.654511 64.9368 0.473362 11.2388 0.185845 0 4.4976 0.36126 0.469357 0 0 4.63104 5.14353 4.50919 0.792474 2.76081 0
123 500.00 930.79 19.484223 65.1363 0.493109 11.3014 0.191459 0 4.29669 0.37661 0.532516 0 0 4.5861 5.06213 4.4636 0.809474 2.75064 0
124 500.00 924.52 19.076961 65.4069 0.470446 11.0878 0.171825 0 4.25215 0.36331 0.442148 0 0 4.51779 5.13145 4.59303 0.791493 2.77165 0
126 500.00 924.88 19.245870 65.2912 0.465208 11.0884 0.171912 0 4.33646 0.358519 0.427812 0 0 4.54459 5.15845 4.5972 0.786671 2.77357 0
124 500.00 925.77 19.076270 65.4933 0.484923 11.1485 0.176973 0 4.14361 0.374208 0.488377 0 0 4.49828 5.07398 4.55129 0.803542 2.76303 0
125 500.00 919.53 18.696123 65.7479 0.462706 10.9414 0.158948 0 4.09795 0.36061 0.403417 0 0 4.43548 5.14286 4.67867 0.786151 2.78388 0
127 500.00 919.88 18.859777 65.6337 0.457416 10.9419 0.159026 0 4.17886 0.355721 0.389422 0 0 4.46197 5.17119 4.68341 0.781295 2.786 0
125 500.00 920.75 18.690588 65.8386 0.477078 10.9995 0.163593 0 3.99363 0.371723 0.44745 0 0 4.41436 5.08366 4.63725 0.798058 2.77511 0
126 500.00 914.54 18.335983 66.0775 0.455292 10.7988 0.147026 0 3.94734 0.35787 0.367576 0 0 4.35679 5.15229 4.76246 0.781213 2.79581 0
128 500.00 914.88 18.494813 65.9647 0.449961 10.7994 0.147095 0 4.02499 0.35289 0.353948 0 0 4.383 5.18191 4.76774 0.776324 2.79812 0
126 500.00 915.74 18.325810 66.1725 0.469554 10.8543 0.15122 0 3.84696 0.369177 0.409494 0 0 4.33416 5.09134 4.72141 0.792996 2.78687 0
127 500.00 909.55 17.995255 66.3957 0.448186 10.6602 0.135974 0 3.80047 0.35511 0.334408 0 0 4.28156 5.15987 4.84435 0.776658 2.80744 0
129 500.00 909.89 18.149649 66.2842 0.442822 10.6607 0.136034 0 3.87498 0.350043 0.321169 0 0 4.30749 5.19074 4.85015 0.771736 2.80994 0
127 500.00 910.72 17.980655 66.4951 0.46233 10.7131 0.139767 0 3.70378 0.366593 0.374291 0 0 4.25749 5.09717 4.80372 0.788335 2.79834 0
128 500.00 904.56 17.672732 66.7029 0.441366 10.5256 0.12572 0 3.65744 0.352347 0.303716 0 0 4.20962 5.16576 4.92431 0.77247 2.81879 0
130 500.00 904.89 17.823042 66.5924 0.435979 10.5261 0.125769 0 3.72894 0.347199 0.290884 0 0 4.23529 5.19785 4.9306 0.767513 2.82148 0
128 500.00 905.70 17.653916 66.8065 0.455388 10.5759 0.129154 0 3.56422 0.363988 0.34164 0 0 4.18421 5.10129 4.88412 0.784053 2.80953 0
129 500.00 899.57 17.367284 66.9992 0.434814 10.3949 0.116194 0 3.51831 0.349596 0.275319 0 0 4.14082 5.17009 5.00228 0.768633 2.82988 0
131 500.00 899.89 17.513829 66.8897 0.429412 10.3954 0.116232 0 3.58692 0.344371 0.26291 0 0 4.16624 5.20336 5.00904 0.763641 2.83274 0
129 500.00 900.68 17.340151 67.1073 0.438738 10.4426 0.12572 0 3.43417 0.360691 0.309799 0 0 4.11245 5.10426 4.96371 0.779652 2.82093 0
130 500.00 894.58 17.073132 67.2849 0.41745 10.2683 0.114478 0 3.38948 0.346083 0.247419 0 0 4.07289 5.17354 5.07955 0.764619 2.84124 0
132 500.00 894.90 17.219107 67.1762 0.418946 10.2689 0.110074 0 3.45144 0.341266 0.236457 0 0 4.09937 5.20762 5.08595 0.759913 2.84395 0
130 500.00 895.67 17.041976 67.3979 0.420573 10.3134 0.123902 0 3.30833 0.357245 0.280015 0 0 4.04343 5.10594 5.04157 0.775527 2.83218 0
131 500.00 889.59 16.794054 67.5606 0.400261 10.1459 0.113186 0 3.26408 0.342568 0.221628 0 0 4.00774 5.17578 5.15486 0.760946 2.85239 0
133 500.00 889.90 16.936707 67.4523 0.401644 10.1465 0.108996 0 3.32376 0.337689 0.211055 0 0 4.03385 5.21099 5.16168 0.756201 2.85526 0
131 500.00 890.65 16.759358 67.6784 0.403197 10.1884 0.122142 0 3.18545 0.353817 0.252489 0 0 3.97744 5.10639 5.11741 0.77178 2.84319 0
134 500.00 884.90 16.668898 67.7187 0.38508 10.0283 0.107929 0 3.1993 0.334172 0.187715 0 0 3.97106 5.2132 5.23535 0.752852 2.86634 0
132 500.00 884.60 16.529333 67.8266 0.383802 10.0276 0.111915 0 3.14183 0.339106 0.197883 0 0 3.94534 5.1769 5.22813 0.757634 2.86331 0
132 500.00 885.63 16.491325 67.9489 0.386566 10.0674 0.120425 0 3.06561 0.350424 0.227067 0 0 3.9143 5.10569 5.19121 0.768401 2.85396 0
135 500.00 879.90 16.414749 67.9754 0.369212 9.91412 0.106865 0 3.07811 0.33073 0.166295 0 0 3.91087 5.21436 5.30695 0.749859 2.87719 0
133 500.00 879.61 16.278056 68.083 0.368034 9.91322 0.110654 0 3.02279 0.335711 0.176046 0 0 3.88554 5.17699 5.29934 0.754677 2.874 0
133 500.00 880.62 16.236961 68.2099 0.370636 9.95049 0.118741 0 2.94888 0.347083 0.203605 0 0 3.85388 5.10398 5.26296 0.765383 2.86451 0
136 500.00 874.91 16.173386 68.2228 0.354003 9.80389 0.105795 0 2.9602 0.327378 0.146666 0 0 3.85311 5.21458 5.37649 0.74722 2.88783 0
134 500.00 874.63 16.039373 68.3301 0.352918 9.80279 0.109396 0 2.90698 0.332399 0.155988 0 0 3.8282 5.17616 5.36851 0.752072 2.88449 0
134 500.00 875.60 15.995407 68.4614 0.355371 9.83752 0.117082 0 2.83529 0.343809 0.181971 0 0 3.79605 5.10134 5.33265 0.762721 2.87484 0
135 500.00 869.64 15.812478 68.5682 0.33842 9.6962 0.108137 0 2.79439 0.329182 0.137592 0 0 3.7732 5.1745 5.43562 0.749817 2.89477 0
137 500.00 869.91 15.943984 68.4611 0.339417 9.69752 0.104717 0 2.84559 0.324128 0.128709 0 0 3.79767 5.21395 5.44396 0.744934 2.89827 0
135 500.00 870.58 15.765854 68.7037 0.340734 9.72843 0.11544 0 2.72486 0.340614 0.162045 0 0 3.74066 5.09787 5.40029 0.760413 2.88499 0
136 500.00 864.65 15.596615 68.7974 0.324509 9.59337 0.106873 0 2.68504 0.326073 0.120751 0 0 3.72041 5.1721 5.5007 0.747914 2.90488 0
138 500.00 864.91 15.725714 68.6916 0.325417 9.59475 0.102915 0 2.73364 0.321036 0.112437 0 0 3.74479 5.21251 5.50939 0.742989 2.90857 0
136 500.00 865.56 15.547538 68.937 0.326694 9.62313 0.113812 0 2.61761 0.337511 0.143715 0 0 3.68761 5.09366 5.46587 0.758459 2.89494 0
139 500.00 859.91 15.517903 68.9139 0.311978 9.49553 0.100644 0 2.62463 0.318088 0.0976894 0 0 3.69428 5.21034 5.57277 0.741383 2.91873 0
137 500.00 859.66 15.391064 69.0181 0.311154 9.49418 0.105602 0 2.57888 0.323083 0.105366 0 0 3.66972 5.16903 5.56374 0.746365 2.91481 0
137 500.00 860.55 15.339737 69.1616 0.313218 9.52152 0.112195 0 2.5135 0.334512 0.126879 0 0 3.63677 5.08879 5.52941 0.75686 2.90472 0
140 500.00 854.92 15.319897 69.1281 0.299073 9.39981 0.0981857 0 2.51881 0.315274 0.0843183 0 0 3.64592 5.20754 5.6341 0.740123 2.92874 0
138 500.00 854.67 15.195090 69.2316 0.298323 9.39831 0.10342 0 2.4752 0.320268 0.091484 0 0 3.62151 5.16532 5.62477 0.745151 2.92463 0
138 500.00 855.53 15.141763 69.3778 0.30028 9.42349 0.110587 0 2.41251 0.331628 0.111442 0 0 3.58803 5.08334 5.5909 0.75562 2.91433 0
141 500.00 849.92 15.131038 69.3343 0.286679 9.30748 0.0955449 0 2.41613 0.3126 0.0722345 0 0 3.59962 5.20417 5.69339 0.739211 2.9386 0
139 500.00 849.68 15.008119 69.4375 0.285996 9.30576 0.100869 0 2.37446 0.317602 0.0789204 0 0 3.57546 5.16104 5.68377 0.744283 2.93434 0
142 500.00 844.92 14.950688 69.5328 0.274771 9.21839 0.0927273 0 2.31658 0.310074 0.0613551 0 0 3.55533 5.20029 5.75065 0.738652 2.94834 0
139 500.00 850.51 14.952957 69.5858 0.287854 9.32893 0.108988 0 2.31462 0.328871 0.0973193 0 0 3.54131 5.07738 5.65037 0.754744 2.9238 0
140 500.00 844.69 14.829540 69.6357 0.274151 9.21643 0.098135 0 2.27676 0.315081 0.0675627 0 0 3.53142 5.15629 5.74075 0.743768 2.94391 0
143 500.00 839.93 14.778217 69.7239 0.263328 9.13238 0.0897402 0 2.2201 0.307704 0.0516029 0 0 3.51298 5.19597 5.80587 0.738451 2.95796 0
140 500.00 845.50 14.772681 69.7859 0.275915 9.23771 0.107398 0 2.21977 0.32625 0.0844302 0 0 3.4965 5.07098 5.70781 0.754239 2.93312 0
141 500.00 839.70 14.658736 69.8266 0.262766 9.13017 0.0952247 0 2.18207 0.312714 0.0573346 0 0 3.48933 5.15111 5.79571 0.743612 2.95338 0
144 500.00 834.93 14.612981 69.9078 0.252328 9.04927 0.0865916 0 2.12665 0.305497 0.0429058 0 0 3.47254 5.19125 5.85906 0.738615 2.96748 0
141 500.00 840.48 14.600300 69.9784 0.26444 9.14965 0.105747 0 2.12787 0.323782 0.0727111 0 0 3.45357 5.06418 5.76324 0.754112 2.94231 0
142 500.00 834.71 14.495077 70.0103 0.251821 9.0468 0.092145 0 2.09035 0.310508 0.0481649 0 0 3.44914 5.14555 5.84865 0.743821 2.96274 0
145 500.00 829.93 14.454287 70.0849 0.241753 8.96882 0.0832905 0 2.03619 0.303463 0.0351961 0 0 3.43399 5.18618 5.91018 0.739152 2.97691 0
143 500.00 829.72 14.337882 70.1873 0.241297 8.96608 0.0889037 0 2.00154 0.308473 0.0399863 0 0 3.41084 5.13965 5.89954 0.744404 2.97201 0
142 500.00 835.46 14.435158 70.1649 0.253404 9.06433 0.102881 0 2.03816 0.321516 0.0622395 0 0 3.41312 5.05697 5.81665 0.754326 2.95147 0
146 500.00 824.93 14.116278 70.3518 0.230017 8.80066 0.0784119 0 1.96703 0.30667 0.0269052 0 0 3.42103 5.21552 5.87276 0.737148 2.99208 0
143 500.00 830.45 14.276668 70.3446 0.242793 8.98175 0.0998362 0 1.95131 0.319419 0.052799 0 0 3.3746 5.04945 5.868 0.754921 2.96054 0
144 500.00 824.73 14.031162 70.4401 0.229859 8.81169 0.0843398 0 1.93094 0.310941 0.0313726 0 0 3.39429 5.16224 5.87519 0.7429 2.98608 0
147 500.00 819.94 13.609996 70.726 0.217431 8.52572 0.0726163 0 1.91196 0.314627 0.0188916 0 0 3.43099 5.27351 5.76076 0.733956 3.01355 0
144 500.00 825.43 14.117456 70.5213 0.232533 8.89841 0.0965731 0 1.86791 0.317691 0.0442568 0 0 3.33883 5.04283 5.91415 0.755799 2.96975 0
145 500.00 819.74 13.531631 70.8142 0.217358 8.53888 0.0786962 0 1.8768 0.318896 0.0226981 0 0 3.4037 5.21727 5.76455 0.739813 3.00715 0
148 500.00 814.94 13.157273 71.0859 0.205551 8.26374 0.0669061 0 1.85493 0.32225 0.0125992 0 0 3.43892 5.33061 5.65255 0.731412 3.03462 0
146 500.00 814.75 13.084724 71.1739 0.205554 8.27884 0.0730978 0 1.82081 0.326504 0.0157539 0 0 3.41124 5.27148 5.6576 0.737365 3.02782 0
145 500.00 820.41 13.609219 70.9013 0.219918 8.62444 0.091334 0 1.81579 0.325808 0.0337463 0 0 3.34758 5.09299 5.80407 0.752742 2.99031 0
149 500.00 809.94 12.778915 71.4107 0.195104 8.03326 0.0617822 0 1.79456 0.328393 0.00762886 0 0 3.44541 5.38192 5.55802 0.729644 3.05353 0
147 500.00 809.76 12.694986 71.5034 0.194596 8.03744 0.0671229 0 1.77635 0.335064 0.00997896 0 0 3.41223 5.32198 5.55863 0.736096 3.04715 0
146 500.00 815.39 13.155067 71.2666 0.208004 8.36329 0.0860499 0 1.76185 0.333539 0.0250545 0 0 3.35468 5.14252 5.69761 0.750319 3.0105 0
147 500.00 810.38 12.745354 71.6186 0.196726 8.11375 0.0807157 0 1.70685 0.341036 0.0179547 0 0 3.36056 5.19208 5.59293 0.748437 3.03039 0
150 500.00 804.94 12.466872 71.7497 0.186949 7.84647 0.0628095 0 1.62773 0.320383 0.00799022 0 0 3.49141 5.42959 5.48043 0.725233 3.07125 0
148 500.00 805.36 12.375602 71.9599 0.186099 7.87758 0.0754561 0 1.64468 0.347726 0.0127217 0 0 3.36517 5.24109 5.49266 0.74719 3.04971 0
148 500.00 804.78 12.397397 71.8346 0.186876 7.8623 0.0676047 0 1.6106 0.327765 0.00961288 0 0 3.45091 5.36701 5.48688 0.73222 3.06364 0
149 500.00 800.34 12.121714 72.2502 0.179171 7.72009 0.075242 0 1.51442 0.342216 0.0115957 0 0 3.39333 5.27939 5.42589 0.74435 3.06412 0
150 500.00 795.33 11.712475 72.6506 0.166404 7.42809 0.0669242 0 1.4679 0.355145 0.00624586 0 0 3.38764 5.34269 5.29464 0.74474 3.08901 0
151 500.00 790.31 11.430142 72.9468 0.157309 7.21708 0.0611191 0 1.42395 0.363917 0.00341872 0 0 3.38485 5.39063 5.1977 0.745542 3.1077 0
152 500.00 785.29 11.168573 73.2354 0.148683 7.01411 0.0555125 0 1.3766 0.37244 0.00155446 0 0 3.38141 5.43863 5.10257 0.746909 3.12621 0
153 500.00 780.27 10.924879 73.5179 0.140491 6.81868 0.0500588 0 1.32521 0.380748 0.000507657 0 0 3.37684 5.48685 5.0093 0.748891 3.14452 0
154 500.00 775.26 10.695735 73.7976 0.132689 6.63033 0.0446333 0 1.26779 0.388905 8.53709e-05 0 0 3.36983 5.5358 4.91806 0.751596 3.16264 0
155 500.00 770.24 10.407267 74.057 0.125052 6.43905 0.0385071 0 1.19669 0.399685 3.08475e-06 0 0 3.36332 5.61362 4.82919 0.753705 3.18416 0
156 500.00 765.22 9.958386 75.2985 0.128451 6.71569 0.0364262 0 1.44111e-20 0.417701 0 0 0 2.57883 5.8565 5.05 0.80906 3.10884 0
